0,558.0166666666667,Stream Starting Soon,
558.0333333333333,1782.430054,Intro / State of Dev,
610.2185229704617,658.48326,Mikael Talk: Retro Gaming (Part 1),
658.48326,682.451057,Q&A: How was Mikael's meeting?,
682.451057,785.0964,Mikael Talk: Retro Gaming (Part 2),
821.687223,835.1729,Q&A: Is Hannah done with the Map already? (Part 1),
847.7866,856.933117,Mikael Talk: Retro Gaming (Part 3),
874.613229,915.301674,Q&A: Does Mikael have thoughts on Ark Knights Endfield? (Part 1),
918.363445,938.610767,Q&A: Is Hannah done with the Map already? (Part 2),
938.610767,969.136106,Q&A: Does Mikael have thoughts on Ark Knights Endfield? (Part 2),
969.136106,1002.218509,Q&A: Is Hannah done with the Map already? (Part 3),
1002.938676,1014.46245,Q&A: Any explosive launcher in future?,
1015.64363,1020.199644,Q&A: Is Hannah done with the Map already? (Part 4),
1024.994068,1177.408303,Q&A: Do you have any plans for releasing 1.2 in the future? (Part 1),
1186.384190084648,1239.547996,Q&A: How long are you planning to make Updates for Satisfactory?,
1244.06449,1319.123704,Q&A: Do you have any plans for releasing 1.2 in the future? (Part 2),
1319.123704,1323.005723,Q&A: Is Phase 6 ever coming?,
1328.602636,1338.063119,Q&A: Are there plans for more decorative elements?,
1338.355836,1379.072272,Q&A: Do you have any plans for releasing 1.2 in the future? (Part 3),
1379.693197,1554.333528,Mikael Talk: FICSMAS Competition Winners,
1556.434861,1590.997247,Q&A: Who do I talk to if I have issues with Merch?,
1595.3964421034439,1773.224465,"Q&A: Haven't played in a couple of years, did the bug with Mk.2 Pipes ever get fixed?",
1777.887998,1782.430054,Q&A: Is Weather coming back in 1.2? (Part 1),
1783.7208228170955,3127.423314,Q&A Follow-Ups,
1783.7208228170955,1833.140913,Intro,
1833.140913,1951.081779,Q&A: Is it intended that smoke travels through Rooves/Foundations?,
1951.081779,2038.129656,Q&A: Will there be more Customizer Swatches?,
2038.129656,2168.540037,Q&A: Issue with Pipe Junctions & Blueprint Auto-connect?,
2168.7825303124996,2223.416102,Mikael Talk: Expanding Coffee Stain,
2223.416102,2239.613708,Q&A: Chances of adding a dedicated Blueprint keybind?,
2239.613708,2315.40405,Mikael Talk: How is chat doing? (Part 1),
2316.515138,2326.045463,Q&A: How many gigabytes is the 1.2 Update?,
2326.045463,2335.542108,Mikael Talk: How is chat doing? (Part 2),
2335.734785,2440.804391,Mikael Talk: Guru from the QA Team needs info on Conveyor Lift / Splitter & Merger issues,
2441.531815,2600.113167,Mikael Talk: Clickbaiting,
2600.113167,2650.933353,Q&A: Is the Space Elevator changing for 1.2?,
2655.837318,2658.875598,"Q&A: 2.0, when?",
2659.594542,2689.284333,Q&A: Gravity? (Part 1),
2689.860955,2704.115017,Q&A: Do you think renewable energy might be added?,
2704.115017,2756.60357,Q&A: Gravity? (Part 2),
2756.60357,2806.817048,State of Dev Recap,
2851.373626,2867.77366,Q&A: Are any of the things coming in the old 1.0 Roadmap?,
2867.77366,2887.207248,Q&A: Will there be a PS5 Pro upgrade?,
2893.925908,3041.840674,Q&A: Will there be anything not released in Experimental held for official release?,
3050.029317,3119.668814,Q&A: Does 1.2 have a theme?,
3119.668814,3125.006265,Q&A: Wear a bunny suit next week?,
3127.423314,5081.59321,Community Highlights,
3373.954084,3396.016885,Q&A: When do we get Lumen for the PS5?,
3396.016885,3408.448156,Q&A: Do you inform the builders when showcasing?,
3464.7294230017005,3527.647254,Mikael Talk: Issues with monitoring chat with Restream,
3697.6162081659736,3725.564982,Q&A: Would be interesting if you would give a topic each week and pulling Highlights from those?,
3801.839483,3840.211889,Q&A: Does Mikael work in a factory?,
3891.65963,3984.470395,Q&A: Is Mikael still playing Final Fantasy 14? (Part 1),
3987.278864,3996.354064,Mikael Talk: Community trying to trick Mikael into leaking things about 1.2,
4000.425492,4022.708807,Q&A: Is Mikael still playing Final Fantasy 14? (Part 2),
4047.811209,4106.689656,Q&A: Soul Silver first?,
4125.173901,4153.016666666666,Mikael Talk: Pokémon Hot Takes (Part 1),
4232.240573,4247.358829,Mikael Talk: Pokémon Hot Takes (Part 2),
4274.684126,4303.784591,Mikael Talk: Lifting bridge or not lifting bridge (Part 1),
4303.784591,4324.823857,Mikael Talk: Pokémon Hot Takes (Part 3),
4324.823857,4334.251313,Mikael Talk: Lifting bridge or not lifting bridge (Part 2),
4344.719468,4355.66043,Mikael Talk: Pokémon Hot Takes (Part 4),
4387.887998431776,4432.316666666667,Mikael Talk: Pokémon Hot Takes (Part 5),
4660.926471,4671.995834,Q&A: Could you add the tutorial to Multiplayer?,
4947.757347,4954.693662,Q&A: Is the next video still good for Friday next week?,
4973.997765,5025.407511,Q&A: How much longer are you planning on working on Satisfactory?,
5081.59321,7230.696405,Q&A,
5081.59321,5090.596723,Intro,
5090.596723,5106.254341,"Q&A: Real, paid expansion, please?",
5108.614297,5129.663694,Community FYI: Thank you for being part of the team that makes the best factory game on the planet,
5133.390615,5153.939235,Q&A: Are you planning on making Water Extractors nudgeable? (Part 1),
5153.939235,5155.948857,Q&A: Will there be a VR version coming?,
5155.948857,5200.539775,Q&A: Are you planning on making Water Extractors nudgeable? (Part 2),
5200.539775,5327.429315,Mikael Talk: Discord Polls,
5331.681252,5437.598319,Q&A: Is your plan to add PC / Console crossplay at some point?,1
5478.491492,5546.503188,Q&A: Is Jason locked in a basement?,
5547.231141,5738.421653,Q&A: Why was the decision made not to add new decorative parts in 1.2?,1
5738.421653,5775.045312,Q&A: Is Weather coming back in 1.2? (Part 2),
5779.304159,5879.243921,Q&A: What are your thoughts on the ongoing Crane Wars?,
5879.243921,5901.225725,"Q&A: Passenger Train Cars, when?",
5901.842672,5963.460718,Q&A: Will Fluid mechanics change / be fixed in 1.2?,
5963.460718,6015.854444,Q&A: Is there a way to have access to saves used in Trailers for 1.0 & 1.1?,
6015.854444,6056.260503,Q&A: Was there any feature that Mikael personally asked to include?,
6056.260503,6125.947719,Q&A: Are there any fixes / updates for Trains coming in 1.2?,
6126.624524,6174.98919,Q&A: Do you have any plans for making Batteries useful?,
6174.98919,6188.161172,Q&A: Any chance the Explorer will be able to drift again in 1.2?,
6188.981205,6277.85991,Q&A: How is Mikael's week going so far? (Part 1),1
6283.335807,6296.108339,Q&A: Zoopable Stackable Poles?,
6301.005274,6328.8176,Q&A: How is Mikael's week going so far? (Part 2),
6329.625724,6358.632566,Q&A: Is Coffee Stain AAA or AA? (Part 1),
6359.881771,6365.811012,Q&A: When do we get server access for Consoles?,
6366.0884,6414.654584,Q&A: Can we get any post-endgame goals for the Space Elevator? (Part 1),
6418.034493,6433.928654,Q&A: Is Coffee Stain AAA or AA? (Part 2),
6433.928654,6437.978073,Q&A: Golf?,
6446.327869,6456.687667,Q&A: Could you add cursors to all search strings?,
6456.687667,6463.095632,Q&A: Will there be an April Fool's Update?,
6463.547757,6495.791225,Q&A: Any plans to add labels for Swatches to help out in Multiplayer? (Part 1),
6519.702714,6528.192686,Q&A: Any plans to add labels for Swatches to help out in Multiplayer? (Part 2),
6529.164636,6551.731144,Q&A: Are you planning on adding new areas of technology to research?,1
6575.787793,6639.434001,Q&A: Any plans on adjusting Arachnophobia Mode? (Part 1),
6639.434001,6711.958933,Q&A: Can we get public Patch Notes for Consoles?,
6719.494541,6725.634307,Q&A: Can we get any post-endgame goals for the Space Elevator? (Part 2),
6725.832738,6745.447857,Q&A: Any plans on adjusting Arachnophobia Mode? (Part 2),
6750.235989,6814.167573,Q&A: Is a Mac version in the future?,
6820.535832,6830.973856,Q&A: Is there any reason why Truck & Train Stations can't simultaneously load & unload?,
6831.240169,6857.376834,Q&A: When will keyboard & mouse support come to Console?,
6857.376834,6872.70996,"Q&A: If the team replicated the CSS HQ building in Satisfactory, what would Mikael's office produce?",
6876.153929,6898.481834,Q&A: Can we add half-nudging to vertical Splitters & Mergers?,
6898.481834,6904.597768,Q&A: Any plans to add sort options to stored Dimensional Depot items?,
6905.072708,6912.923589,Q&A: Are you planning on adding / moving Mercer Spheres & Somersloops?,
6912.923589,6937.871971,Q&A: Any native support for any of the Circuitry Mod features planned? (Part 1),
6937.871971,6977.177549,Q&A: Please add more Swatches?,
6977.177549,6985.053008,Q&A: Any native support for any of the Circuitry Mod features planned? (Part 2),
6987.15324,6989.741608,Q&A: When Satisfactory mobile?,
6990.133231,7005.570908,Q&A: Any plan to increase the capacity of Fluid Freight Cars?,
7006.237632,7043.324845,Q&A: What about Mk.2 Buildings?,
7043.324845,7050.960691,Q&A: Any plans on adjusting Arachnophobia Mode? (Part 3),
7051.880419,7059.055293,State of Dev Recap,
7059.055293,7089.527785,Q&A: Any plans to allow Console players to adjust percentages in the machine directly?,
7090.127292,7113.821456,Q&A: How are the discussions about a new Map?,
7113.821456,7156.061379,Q&A: How many hours does Mikael have in Satisfactory? (Part 1),
7156.061379,7161.897299,Q&A: When is Mods being added to Console?,
7161.897299,7179.108086,Q&A: How many hours does Mikael have in Satisfactory? (Part 2),
7179.480305,7230.696405,Q&A: Favourite Pizza and why?,
7230.696405,7500.788,Outro,
7273.332474,7338.339367,Mikael Talk: Playing Pokémon after work,
